Gm#,Date,,HomeTeam,AwayTeam,W/L,R,RA,Inn,HomeWL,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,HomeStreak,Orig. Scheduled,HomeGame,Index,year
12,202304120,boxscore,BAL,OAK,L,4,8,,6-6,4, 6.0,Smith,Akin,,2:50,N,"10,181",.90,-,,True,181,2023
13,202304120,boxscore,NYM,SDP,W,5,2,,7-6,2, 2.0,Megill,Snell,Ottavino,2:51,D,"34,876",.97,+,,True,182,2023
13,202304120,boxscore,CLE,NYY,L,3,4,,7-6,2, 1.5,Peralta,Clase,Holmes,2:44,D,"23,164",1.09,--,,True,183,2023
11,202304120,boxscore,CHC,SEA,L,2,5,,6-5,3, 1.5,Gilbert,Stroman,,2:31,D,"26,944",.99,-,,True,184,2023
13,202304130,preview,TOR,DET,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,185,2023
13,202304130,preview,STL,PIT,7:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,186,2023
14,202304130,preview,SDP,MIL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,187,2023
13,202304130,preview,NYY,MIN,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,188,2023
13,202304130,preview,BAL,OAK,1:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,189,2023
13,202304130,preview,TBR,BOS,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,190,2023
12,202304130,preview,CIN,PHI,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,191,2023
14,202304140,preview,KCR,ATL,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,192,2023
14,202304140,preview,OAK,NYM,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,193,2023
14,202304140,preview,MIA,ARI,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,194,2023
14,202304140,preview,WSN,CLE,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,195,2023
13,202304140,preview,CIN,PHI,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,196,2023
14,202304140,preview,LAD,CHC,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,197,2023
14,202304140,preview,HOU,TEX,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,198,2023
14,202304140,preview,TOR,TBR,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,199,2023
14,202304140,preview,STL,PIT,8:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,200,2023
14,202304140,preview,BOS,LAA,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,201,2023
13,202304140,preview,DET,SFG,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,202,2023
15,202304140,preview,SDP,MIL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,203,2023
14,202304140,preview,SEA,COL,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,204,2023
14,202304140,preview,CHW,BAL,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,205,2023
14,202304140,preview,NYY,MIN,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,206,2023
15,202304150,preview,NYY,MIN,1:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,207,2023
15,202304150,preview,STL,PIT,2:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,208,2023
15,202304150,preview,MIA,ARI,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,209,2023
14,202304150,preview,DET,SFG,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,210,2023
15,202304150,preview,TOR,TBR,3:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,211,2023
14,202304150,preview,CIN,PHI,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,212,2023
16,202304150,preview,SDP,MIL,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,213,2023
15,202304150,preview,HOU,TEX,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,214,2023
15,202304150,preview,SEA,COL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,215,2023
15,202304150,preview,LAD,CHC,9:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,216,2023
15,202304150,preview,CHW,BAL,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,217,2023
15,202304150,preview,KCR,ATL,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,218,2023
15,202304150,preview,BOS,LAA,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,219,2023
15,202304150,preview,OAK,NYM,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,220,2023
15,202304150,preview,WSN,CLE,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,221,2023
16,202304160,preview,BOS,LAA,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,222,2023
16,202304160,preview,HOU,TEX,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,223,2023
16,202304160,preview,NYY,MIN,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,224,2023
16,202304160,preview,TOR,TBR,1:37 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,225,2023
16,202304160,preview,SEA,COL,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,226,2023
15,202304160,preview,DET,SFG,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,227,2023
16,202304160,preview,STL,PIT,2:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,228,2023
17,202304160,preview,SDP,MIL,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,229,2023
16,202304160,preview,MIA,ARI,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,230,2023
16,202304160,preview,OAK,NYM,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,231,2023
16,202304160,preview,CHW,BAL,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,232,2023
15,202304160,preview,CIN,PHI,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,233,2023
16,202304160,preview,KCR,ATL,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,234,2023
16,202304160,preview,WSN,CLE,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,235,2023
16,202304160,preview,LAD,CHC,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,236,2023
17,202304170,preview,STL,ARI,7:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,237,2023
16,202304170,preview,DET,CLE,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,238,2023
17,202304170,preview,COL,PIT,8:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,239,2023
17,202304170,preview,CHW,PHI,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,240,2023
17,202304170,preview,BOS,LAA,11:10 am,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,241,2023
17,202304170,preview,MIA,SFG,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,242,2023
17,202304170,preview,OAK,CHC,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,243,2023
17,202304170,preview,LAD,NYM,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,244,2023
17,202304170,preview,KCR,TEX,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,245,2023
16,202304170,preview,CIN,TBR,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,246,2023
18,202304170,preview,SDP,ATL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,247,2023
17,202304170,preview,HOU,TOR,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,248,2023
17,202304170,preview,SEA,MIL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,249,2023
17,202304180,preview,CIN,TBR,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,250,2023
18,202304180,preview,MIA,SFG,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,251,2023
18,202304180,preview,COL,PIT,8:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,252,2023
17,202304180,preview,DET,CLE,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,253,2023
18,202304180,preview,KCR,TEX,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,254,2023
18,202304180,preview,HOU,TOR,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,255,2023
18,202304180,preview,LAD,NYM,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,256,2023
18,202304180,preview,CHW,PHI,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,257,2023
17,202304180,preview,NYY,LAA,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,258,2023
17,202304180,preview,WSN,BAL,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,259,2023
18,202304180,preview,SEA,MIL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,260,2023
18,202304180,preview,BOS,MIN,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,261,2023
18,202304180,preview,OAK,CHC,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,262,2023
19,202304180,preview,SDP,ATL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,263,2023
18,202304180,preview,STL,ARI,7:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,264,2023
18,202304190,preview,NYY,LAA,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,265,2023
19,202304190,preview,MIA,SFG,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,266,2023
19,202304190,preview,SEA,MIL,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,267,2023
19,202304190,preview,OAK,CHC,3:37 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,268,2023
20,202304190,preview,SDP,ATL,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,269,2023
18,202304190,preview,DET,CLE,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,270,2023
19,202304190,preview,STL,ARI,1:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,271,2023
19,202304190,preview,CHW,PHI,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,272,2023
19,202304190,preview,COL,PIT,3:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,273,2023
19,202304190,preview,KCR,TEX,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,274,2023
19,202304190,preview,BOS,MIN,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,275,2023
19,202304190,preview,HOU,TOR,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,276,2023
19,202304190,preview,LAD,NYM,3:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,277,2023
18,202304190,preview,WSN,BAL,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,278,2023
18,202304190,preview,CIN,TBR,12:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,279,2023
20,202304200,preview,PIT,CIN,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,280,2023
19,202304200,preview,NYY,LAA,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,281,2023
18,202304200,preview,CHC,LAD,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,282,2023
20,202304200,preview,PHI,COL,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,283,2023
19,202304200,preview,SFG,NYM,9:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,284,2023
20,202304200,preview,ARI,SDP,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,285,2023
20,202304200,preview,BOS,MIN,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,286,2023
21,202304210,preview,PHI,COL,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,287,2023
21,202304210,preview,ARI,SDP,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,288,2023
19,202304210,preview,BAL,DET,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,289,2023
20,202304210,preview,ATL,HOU,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,290,2023
19,202304210,preview,TEX,OAK,8:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,291,2023
20,202304210,preview,SEA,STL,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,292,2023
20,202304210,preview,LAA,KCR,9:38 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,293,2023
20,202304210,preview,CLE,MIA,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,294,2023
19,202304210,preview,CHC,LAD,2:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,295,2023
20,202304210,preview,MIL,BOS,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,296,2023
20,202304210,preview,MIN,WSN,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,297,2023
20,202304210,preview,SFG,NYM,10:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,298,2023
20,202304210,preview,TBR,CHW,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,299,2023
21,202304210,preview,PIT,CIN,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,300,2023
20,202304210,preview,NYY,TOR,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,301,2023
22,202304220,preview,ARI,SDP,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,302,2023
21,202304220,preview,MIN,WSN,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,303,2023
22,202304220,preview,PHI,COL,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,304,2023
21,202304220,preview,LAA,KCR,9:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,305,2023
21,202304220,preview,TBR,CHW,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,306,2023
20,202304220,preview,CHC,LAD,2:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,307,2023
21,202304220,preview,CLE,MIA,6:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,308,2023
21,202304220,preview,SFG,NYM,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,309,2023
21,202304220,preview,NYY,TOR,1:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,310,2023
21,202304220,preview,SEA,STL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,311,2023
21,202304220,preview,MIL,BOS,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,312,2023
22,202304220,preview,PIT,CIN,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,313,2023
20,202304220,preview,TEX,OAK,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,314,2023
21,202304220,preview,ATL,HOU,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,315,2023
20,202304220,preview,BAL,DET,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,316,2023
23,202304230,preview,PIT,CIN,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,317,2023
23,202304230,preview,ARI,SDP,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,318,2023
21,202304230,preview,CHC,LAD,2:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,319,2023
21,202304230,preview,BAL,DET,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,320,2023
21,202304230,preview,TEX,OAK,2:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,321,2023
22,202304230,preview,CLE,MIA,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,322,2023
22,202304230,preview,MIN,WSN,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,323,2023
22,202304230,preview,MIL,BOS,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,324,2023
22,202304230,preview,SFG,NYM,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,325,2023
22,202304230,preview,LAA,KCR,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,326,2023
22,202304230,preview,NYY,TOR,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,327,2023
22,202304230,preview,SEA,STL,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,328,2023
22,202304230,preview,ATL,HOU,1:30 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,329,2023
22,202304230,preview,TBR,CHW,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,330,2023
23,202304230,preview,PHI,COL,12:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,331,2023
23,202304240,preview,MIN,NYY,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,332,2023
23,202304240,preview,LAA,OAK,9:38 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,333,2023
24,202304240,preview,ARI,KCR,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,334,2023
23,202304240,preview,CIN,TEX,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,335,2023
23,202304240,preview,SFG,STL,9:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,336,2023
23,202304240,preview,MIL,DET,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,337,2023
23,202304240,preview,ATL,MIA,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,338,2023
23,202304240,preview,TOR,CHW,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,339,2023
22,202304240,preview,BAL,BOS,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,340,2023
23,202304240,preview,CLE,COL,6:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,341,2023
23,202304240,preview,TBR,HOU,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,342,2023
24,202304250,preview,SFG,STL,9:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,343,2023
24,202304250,preview,ATL,MIA,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,344,2023
25,202304250,preview,ARI,KCR,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,345,2023
24,202304250,preview,MIN,NYY,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,346,2023
24,202304250,preview,MIL,DET,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,347,2023
24,202304250,preview,CIN,TEX,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,348,2023
24,202304250,preview,NYM,WSN,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,349,2023
24,202304250,preview,TOR,CHW,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,350,2023
24,202304250,preview,CLE,COL,6:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,351,2023
24,202304250,preview,LAA,OAK,9:38 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,352,2023
24,202304250,preview,PIT,LAD,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,353,2023
22,202304250,preview,CHC,SDP,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,354,2023
23,202304250,preview,BAL,BOS,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,355,2023
24,202304250,preview,TBR,HOU,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,356,2023
24,202304250,preview,PHI,SEA,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,357,2023
25,202304260,preview,ATL,MIA,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,358,2023
25,202304260,preview,TOR,CHW,1:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,359,2023
25,202304260,preview,CLE,COL,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,360,2023
25,202304260,preview,CIN,TEX,12:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,361,2023
26,202304260,preview,ARI,KCR,3:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,362,2023
25,202304260,preview,TBR,HOU,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,363,2023
25,202304260,preview,SFG,STL,9:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,364,2023
25,202304260,preview,PHI,SEA,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,365,2023
23,202304260,preview,CHC,SDP,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,366,2023
24,202304260,preview,BAL,BOS,1:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,367,2023
25,202304260,preview,LAA,OAK,9:38 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,368,2023
25,202304260,preview,PIT,LAD,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,369,2023
25,202304260,preview,NYM,WSN,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,370,2023
25,202304260,preview,MIL,DET,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,371,2023
25,202304260,preview,MIN,NYY,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,372,2023
25,202304270,preview,TEX,NYY,8:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,373,2023
24,202304270,preview,CHC,SDP,2:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,374,2023
26,202304270,preview,ATL,MIA,12:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,375,2023
26,202304270,preview,MIN,KCR,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,376,2023
26,202304270,preview,PHI,SEA,1:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,377,2023
26,202304270,preview,CHW,TBR,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,378,2023
26,202304270,preview,NYM,WSN,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,379,2023
26,202304270,preview,LAA,OAK,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,380,2023
26,202304270,preview,PIT,LAD,12:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,381,2023
25,202304270,preview,DET,BAL,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,382,2023
26,202304270,preview,SFG,STL,3:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,383,2023
26,202304280,preview,HOU,PHI,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,384,2023
27,202304280,preview,MIN,KCR,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,385,2023
26,202304280,preview,DET,BAL,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,386,2023
27,202304280,preview,OAK,CIN,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,387,2023
26,202304280,preview,MIL,LAA,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,388,2023
27,202304280,preview,LAD,STL,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,389,2023
27,202304280,preview,CHW,TBR,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,390,2023
27,202304280,preview,MIA,CHC,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,391,2023
26,202304280,preview,TEX,NYY,8:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,392,2023
26,202304280,preview,TOR,SEA,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,393,2023
27,202304280,preview,NYM,ATL,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,394,2023
27,202304280,preview,COL,ARI,8:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,395,2023
27,202304280,preview,BOS,CLE,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,396,2023
25,202304280,preview,WSN,PIT,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,397,2023
28,202304290,preview,NYM,ATL,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,398,2023
27,202304290,preview,MIL,LAA,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,399,2023
28,202304290,preview,COL,ARI,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,400,2023
27,202304290,preview,DET,BAL,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,401,2023
28,202304290,preview,SDP,SFG,6:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,402,2023
27,202304290,preview,TOR,SEA,3:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,403,2023
28,202304290,preview,LAD,STL,9:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,404,2023
27,202304290,preview,TEX,NYY,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,405,2023
26,202304290,preview,WSN,PIT,1:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,406,2023
28,202304290,preview,CHW,TBR,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,407,2023
28,202304290,preview,MIA,CHC,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,408,2023
28,202304290,preview,OAK,CIN,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,409,2023
28,202304290,preview,BOS,CLE,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,410,2023
28,202304290,preview,MIN,KCR,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,411,2023
27,202304290,preview,HOU,PHI,5:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,412,2023
29,202304300,preview,MIA,CHC,12:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,413,2023
28,202304300,preview,MIL,LAA,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,414,2023
29,202304300,preview,SDP,SFG,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,415,2023
28,202304300,preview,TEX,NYY,2:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,416,2023
28,202304300,preview,TOR,SEA,1:37 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,417,2023
27,202304300,preview,WSN,PIT,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,418,2023
29,202304300,preview,NYM,ATL,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,419,2023
